Wall time,Step,Value
1562161439.6255286,1382623,1.0
1562161455.508933,1383583,0.984375
1562161458.65828,1383775,0.984375
1562161500.1926572,1386271,1.0
1562161509.6671515,1386847,0.984375
1562161523.4721117,1387679,0.984375
1562161528.7160501,1387999,1.0
1562161569.352602,1390431,1.0
1562161580.9103649,1391135,0.984375
1562161603.4368672,1392479,0.984375
1562161644.2728803,1394911,0.96875
1562161667.435825,1396319,0.96875
1562161696.712897,1398090,0.96875
1562161817.4397645,1398474,0.984375
1562161821.7413282,1398730,1.0
1562161834.6993456,1399498,0.984375
1562161836.8431637,1399626,1.0
1562161893.6881912,1403082,1.0
1562161934.8456435,1405578,0.953125
1562161978.9840589,1408266,0.96875
1562161988.619658,1408842,1.0
1562162014.2802665,1410378,0.984375
1562162037.6013098,1411786,0.984375
1562162066.4521549,1413514,0.984375
1562162097.272639,1415370,0.984375
1562162170.241054,1419786,0.96875
1562162193.8433847,1421194,0.984375
1562162275.8932981,1426122,1.0
1562162283.3659532,1426570,0.96875
1562162291.8013206,1427082,1.0
1562162327.0748498,1429194,0.984375
1562162359.557364,1431114,0.984375
1562162374.5161695,1432010,0.953125
1562162385.0317647,1432650,0.984375
1562162392.5992599,1433098,1.0
1562162434.3145108,1435594,0.984375
1562162493.1039333,1439114,1.0
1562162511.123625,1440202,0.984375
1562162519.7162852,1440714,1.0
1562162520.7660782,1440778,0.96875
1562162527.849487,1441205,1.0
1562162533.0987918,1441525,0.984375
1562162729.409074,1446517,0.984375
1562162763.5894613,1448565,0.9375
1562162788.982122,1450101,0.96875
1562162799.7824397,1450741,1.0
1562162827.411092,1452405,1.0
1562162865.4208963,1454709,0.984375
1562162909.4118493,1457333,0.984375
1562162910.4723682,1457397,1.0
1562162931.728089,1458677,1.0
1562162963.906494,1460597,0.96875
1562163010.4632514,1463413,1.0
1562163050.5544202,1465781,0.96875
1562163066.5864165,1466741,1.0
1562163088.9481351,1468085,1.0
1562163116.775703,1469749,0.96875
1562163127.3000295,1470389,1.0
1562163151.0390155,1471797,1.0
1562163178.9511008,1473461,0.984375
1562163336.5152473,1482933,0.984375
1562163367.3746417,1484789,0.984375
1562163515.890766,1486880,0.953125
1562163547.338572,1488800,0.984375
1562163550.4393904,1488992,0.953125
1562163578.8526478,1490720,1.0
1562163612.6540155,1492768,0.96875
1562163624.2513676,1493472,0.96875
1562163673.1619813,1496416,1.0
1562163677.4551604,1496672,0.984375
1562163704.8284883,1498336,0.984375
1562163707.9803052,1498528,1.0
1562163732.294973,1500000,0.953125
1562163736.497712,1500256,0.984375
1562163737.5479872,1500320,0.984375
1562163790.9894707,1503520,0.96875
1562163812.605876,1504800,1.0
1562163826.5151594,1505632,1.0
1562163859.8854458,1507616,1.0
1562163933.6087778,1512032,0.984375
1562163936.7598495,1512224,1.0
1562163942.019688,1512544,0.96875
1562163949.360442,1512992,0.953125
1562163954.636073,1513312,1.0
1562164030.0411952,1517792,0.984375
1562164040.6468372,1518432,1.0
1562164041.7061934,1518496,0.984375
1562164042.7554584,1518560,0.984375
1562164196.1325085,1527776,0.984375
1562164203.4944339,1528224,0.96875
1562164348.559006,1530059,1.0
1562164362.1872072,1530891,0.984375
1562164367.3457344,1531211,1.0
1562164383.0086884,1532171,0.96875
1562164412.791736,1533963,1.0
1562164423.4749637,1534603,1.0
1562164457.0573351,1536651,0.96875
1562164477.1723003,1537867,0.984375
1562164493.0272005,1538827,1.0
1562164547.8572764,1542155,1.0
1562164568.0182505,1543371,0.984375
1562164569.0678196,1543435,1.0
1562164573.3803787,1543691,1.0
1562164595.5198016,1545035,0.953125
1562164603.9284058,1545547,1.0
1562164608.1375322,1545803,1.0
1562164642.6249707,1547851,0.96875
1562164679.7281103,1550091,0.96875
1562164738.080651,1553611,1.0
1562164777.5369632,1555979,1.0
1562164790.1317472,1556747,0.96875
1562164805.0425782,1557643,0.953125
1562164834.5793622,1559435,1.0
1562164835.6246052,1559499,0.984375
1562164873.7817366,1561803,0.96875
1562164929.0077908,1565131,1.0
1562164935.3718271,1565515,0.96875
1562164942.8504722,1565963,1.0
1562164959.9916637,1566987,0.984375
1562164965.2426512,1567307,1.0
1562164966.3474832,1567371,1.0
1562165006.5882776,1569803,0.984375
1562165020.2520149,1570635,1.0
1562165050.8268585,1572470,1.0
1562165258.8513424,1578102,0.984375
1562165266.3218336,1578550,0.96875
1562165282.4185386,1579510,0.984375
1562165298.609865,1580470,1.0
1562165326.3792691,1582134,1.0
1562165377.6365163,1585206,0.96875
1562165399.8592565,1586550,0.984375
1562165408.2769773,1587062,0.984375
1562165416.800072,1587574,0.96875
1562165450.8905005,1589622,1.0
1562165458.4874802,1590070,0.984375
1562165472.2900865,1590902,0.984375
1562165483.8735287,1591606,1.0
1562165494.5165904,1592246,1.0
1562165503.0388358,1592758,0.984375
1562165537.1704423,1594806,0.953125
1562165591.7721717,1598070,1.0
1562165613.9676957,1599414,1.0
1562165653.0768864,1601782,0.984375
1562165690.4629931,1604022,1.0
1562165828.4991367,1612278,0.984375
1562166143.8706555,1624481,1.0
1562166230.1279347,1629665,1.0
1562166240.671875,1630305,1.0
1562166279.1161284,1632609,1.0
1562166290.779624,1633313,0.984375
1562166292.8776617,1633441,0.984375
1562166299.3119378,1633825,0.984375
1562166349.1127543,1636833,0.984375
1562166352.2684522,1637025,1.0
1562166364.1712246,1637729,0.984375
1562166399.1601844,1639841,0.984375
1562166466.8051643,1643873,0.96875
1562166478.4760737,1644577,0.96875
1562166519.4193926,1647009,0.953125
1562166566.3675854,1649825,1.0
1562166591.2263043,1651297,1.0
1562166689.9207504,1657185,0.984375
1562166703.7989357,1658017,1.0
1562166712.490152,1658529,1.0
1562166721.1113236,1659041,0.984375
1562166739.9982705,1660172,1.0
1562166741.0580566,1660236,0.984375
1562166925.8944542,1664460,0.984375
1562166932.2391317,1664844,0.953125
1562166964.044305,1666764,1.0
1562166999.1126513,1668876,1.0
1562167000.1650465,1668940,0.96875
1562167034.8816435,1671052,0.984375
1562167058.4680812,1672460,1.0
1562167060.5628345,1672588,0.984375
1562167069.0621278,1673100,0.984375
1562167084.8973484,1674060,0.953125
1562167129.9129074,1676748,0.96875
1562167171.4158711,1679244,1.0
1562167172.4677289,1679308,0.96875
1562167239.5336034,1683340,0.96875
1562167241.7450604,1683468,0.984375
1562167259.6529806,1684556,1.0
1562167287.3315172,1686220,0.984375
1562167351.3375022,1690060,0.984375
1562167357.7510006,1690444,1.0
1562167390.5650597,1692428,0.953125
1562167391.6199877,1692492,0.96875
1562167406.4169352,1693388,0.984375
1562167436.108473,1695180,0.96875
1562167488.3744318,1698316,0.984375
1562167694.087654,1703991,0.9878922700881958
