Wall time,Step,Value
1562140081.0907493,223127,0.6429339051246643
1562140082.0315423,223191,0.36629825830459595
1562140156.206016,228183,0.3342941403388977
1562140194.2461193,230743,0.4189247488975525
1562140201.8561525,231255,0.6007944941520691
1562140244.6019313,234135,0.3594326376914978
1562140315.7944617,238935,0.5756791830062866
1562140319.59085,239191,0.4738520383834839
1562140320.5356767,239255,0.3116132616996765
1562140328.1364105,239767,0.38945508003234863
1562140343.356306,240791,0.5555062294006348
1562140344.304449,240855,0.37260472774505615
1562140367.1080472,242391,0.3511645793914795
1562140418.4572177,245847,0.4903402328491211
1562140426.0588987,246359,0.34434518218040466
1562140432.6916473,246807,0.4629065692424774
1562140437.4580975,247127,0.5002548098564148
1562140535.490581,253719,0.6081453561782837
1562140563.0509636,255575,0.26869046688079834
1562140583.020081,256919,0.4118104875087738
1562140776.7603614,262594,0.24823620915412903
1562140826.522453,265922,0.4266611933708191
1562140867.20479,268674,0.4082392454147339
1562140873.837644,269122,0.2557033598423004
1562140905.1749704,271234,0.37216198444366455
1562140933.6767023,273154,0.14262078702449799
1562140937.4696124,273410,0.38881468772888184
1562141005.869032,278018,0.22116999328136444
1562141080.8750515,283074,0.46637722849845886
1562141096.0545287,284098,0.18182989954948425
1562141117.894572,285570,0.3006490170955658
1562141138.7693586,286978,0.1859920620918274
1562141168.263285,288962,0.23161040246486664
1562141211.9869206,291906,0.3241388201713562
1562141266.0264263,295554,0.408714234828949
1562141280.2598934,296514,0.26096582412719727
1562141305.8919926,298242,0.4375643730163574
1562141327.7990723,299714,0.15775084495544434
1562141342.041167,300674,0.37125712633132935
1562141371.544909,302658,0.3086758255958557
1562141400.9812348,304642,0.13886123895645142
1562141416.1615007,305666,0.2861466407775879
1562141609.8241236,311341,0.36438024044036865
1562141620.2427716,312045,0.22434858977794647
1562141675.3923402,315757,0.2043045312166214
1562141743.7743695,320365,0.21725310385227203
1562141758.9461186,321389,0.060726724565029144
1562141775.0962543,322477,0.24149151146411896
1562141780.8022087,322861,0.3702942132949829
1562141782.6894326,322989,0.31913453340530396
1562141784.5952718,323117,0.2401847243309021
1562141793.1451294,323693,0.38788944482803345
1562141811.2031376,324909,0.24626851081848145
1562141823.5557568,325741,0.3298061490058899
1562141836.8676414,326637,0.22878298163414001
1562141843.523306,327085,0.3000341057777405
1562141869.1771066,328813,0.32739245891571045
1562141872.9770205,329069,0.34432461857795715
1562141885.3493974,329901,0.3070988953113556
1562141886.2992775,329965,0.13770759105682373
1562141921.4921722,332333,0.18018555641174316
1562141955.6793637,334637,0.17224694788455963
1562142035.5668583,340013,0.1304038166999817
1562142059.3885946,341613,0.22625671327114105
1562142099.3527846,344301,0.21264904737472534
1562142100.3042603,344365,0.30132725834846497
1562142133.5221424,346605,0.21258379518985748
1562142162.9624937,348589,0.1857759803533554
1562142297.0198746,350296,0.15852990746498108
1562142308.563448,351064,0.2082035392522812
1562142315.247711,351512,0.14399339258670807
1562142328.6097224,352408,0.23275569081306458
1562142335.282747,352856,0.3157457113265991
1562142358.0076714,354392,0.17040690779685974
1562142371.2898574,355288,0.1326792985200882
1562142379.8118167,355864,0.16266050934791565
1562142382.663321,356056,0.15091049671173096
1562142404.5470147,357528,0.23044821619987488
1562142409.3159099,357848,0.16621485352516174
1562142449.2715092,360536,0.28737354278564453
1562142484.4637337,362904,0.19765058159828186
1562142490.1466851,363288,0.21049512922763824
1562142546.162643,367064,0.22661258280277252
1562142564.1834552,368280,0.28419867157936096
1562142572.7416427,368856,0.15831349790096283
1562142579.41309,369304,0.07893193513154984
1562142632.6519997,372888,0.10922607779502869
1562142681.129212,376152,0.22159677743911743
1562142728.6281168,379352,0.2768820524215698
1562142872.9741375,389080,0.3200456202030182
1562142878.6574059,389464,0.13218048214912415
1562142895.772726,390616,0.16238635778427124
1562142903.373191,391128,0.12592357397079468
1562143073.6573544,395203,0.46545863151550293
1562143079.392602,395587,0.1675366312265396
1562143082.252595,395779,0.2202189713716507
1562143091.7681482,396419,0.14927521347999573
1562143095.5601003,396675,0.2963688373565674
1562143097.4532225,396803,0.21268825232982635
1562143102.1626844,397123,0.1882164627313614
1562143204.7272933,404035,0.2637676000595093
1562143212.3442848,404547,0.234340101480484
1562143213.2909834,404611,0.21537330746650696
1562143228.50817,405635,0.27365535497665405
1562143373.7955928,415427,0.29538363218307495
1562143397.573821,417027,0.17181344330310822
1562143488.789896,423171,0.17307940125465393
1562143495.4336655,423619,0.36245468258857727
1562143545.7393064,427011,0.23282086849212646
1562143579.944892,429315,0.19142727553844452
1562143626.4952636,432451,0.12919989228248596
1562143835.3042774,439150,0.25489020347595215
1562143836.2627513,439214,0.20885297656059265
1562143868.508368,441390,0.20318090915679932
1562143914.049887,444462,0.2602382004261017
1562143917.8457515,444718,0.15137270092964172
1562143925.4529269,445230,0.10305788367986679
1562143963.5235898,447790,0.05391830950975418
1562143965.420513,447918,0.20597277581691742
1562143972.0743785,448366,0.21667838096618652
1562143975.864374,448622,0.151203453540802
1562144019.6037962,451566,0.2767156958580017
1562144031.9452114,452398,0.15411768853664398
1562144034.8009822,452590,0.33614081144332886
1562144050.9508603,453678,0.2296394407749176
1562144052.8588817,453806,0.1837165653705597
1562144070.9115775,455022,0.21787884831428528
1562144128.8669078,458926,0.10951052606105804
1562144139.3363662,459630,0.09815317392349243
1562144168.7963378,461614,0.37364232540130615
1562144172.5798388,461870,0.20959118008613586
1562144175.439036,462062,0.1391463577747345
1562144275.1882265,468782,0.2078799605369568
1562144286.6199067,469550,0.2330772429704666
1562144306.5488873,470894,0.09318044781684875
1562144309.387038,471086,0.15186753869056702
1562144316.0333881,471534,0.2430013120174408
1562144349.286955,473774,0.23058035969734192
1562144416.6088316,478318,0.10323690623044968
1562144580.3607304,482009,0.22292625904083252
1562144609.0649838,483929,0.1878112107515335
1562144626.134459,485081,0.12337446212768555
1562144658.3445776,487257,0.10893644392490387
1562144681.2119417,488793,0.20974037051200867
1562144694.5557554,489689,0.29889073967933655
1562144745.9378972,493145,0.11613845825195312
1562144841.9880147,499609,0.08361464738845825
1562144862.9216714,501017,0.109691321849823
1562144942.7721717,506393,0.1942864954471588
1562144949.4491088,506841,0.20927780866622925
1562144954.2013743,507161,0.28613805770874023
1562145046.3502753,513369,0.23959635198116302
1562145171.8455644,521817,0.14646679162979126
1562145173.7463353,521945,0.13121245801448822
1562145176.5961645,522137,0.1629210114479065
1562145328.2956994,525017,0.1325794905424118
1562145386.2450304,528900,0.292258620262146
1562145445.1564841,532868,0.18229717016220093
1562145454.6814423,533508,0.25065848231315613
1562145461.3461318,533956,0.09889375418424606
1562145467.0688004,534340,0.056703194975852966
1562145480.3807712,535236,0.19175879657268524
1562145491.7669346,536004,0.12969639897346497
1562145498.4097772,536452,0.19713349640369415
1562145505.036639,536900,0.021454807370901108
1562145520.2236338,537924,0.24445858597755432
1562145555.3328538,540292,0.09912483394145966
1562145581.9264386,542084,0.07993584126234055
1562145634.243924,545604,0.09754905104637146
1562145672.262793,548164,0.16146524250507355
1562145674.1665864,548292,0.055297404527664185
1562145688.4182003,549252,0.07394428551197052
1562145693.166831,549572,0.12262065708637238
1562145708.3703167,550596,0.17889612913131714
1562145716.9232407,551172,0.12743531167507172
1562145740.7034807,552772,0.07771122455596924
1562145830.120319,558788,0.10917432606220245
1562145832.026355,558916,0.06239236146211624
1562145913.7969136,564420,0.15656304359436035
1562145935.6871018,565892,0.050063230097293854
1562145939.4899373,566148,0.15044304728507996
1562145949.9438443,566852,0.23793545365333557
1562145950.8906262,566916,0.05439194291830063
1562145956.6092606,567300,0.09551338851451874
1562146093.6781614,569199,0.0510430745780468
1562146122.3542874,571119,0.13252420723438263
1562146150.7741325,573039,0.13848993182182312
1562146165.9534888,574063,0.14028574526309967
1562146169.748132,574319,0.0671391636133194
1562146300.1474333,583087,0.08555635809898376
1562146321.059592,584495,0.21691256761550903
1562146336.2646585,585519,0.09586194157600403
1562146402.7999709,589999,0.0904051661491394
1562146425.5829685,591535,0.1093425527215004
1562146451.2313852,593263,0.17102402448654175
1562146544.36053,599535,0.059643425047397614
1562146548.1668675,599791,0.1185227781534195
1562146553.864005,600175,0.12115440517663956
1562146595.65077,602991,0.15343332290649414
1562146676.4383912,608431,0.1146756038069725
1562146678.3468893,608559,0.09809338301420212
1562146694.5182776,609647,0.11065490543842316
1562146709.7170165,610671,0.17529116570949554
1562146722.0855336,611503,0.08569268882274628
1562146888.3696225,615386,0.10335025191307068
1562146901.6124568,616282,0.07548768818378448
1562146957.6336493,620058,0.22523443400859833
1562146983.3528135,621786,0.14179114997386932
1562146986.2110937,621978,0.2549218535423279
1562146989.0652943,622170,0.04803901165723801
1562147009.052444,623514,0.08258496969938278
1562147032.7869358,625114,0.0891493707895279
1562147046.0608554,626010,0.20639607310295105
1562147074.5790868,627930,0.054996706545352936
1562147080.277293,628314,0.1606035679578781
1562147083.1322227,628506,0.10070525109767914
1562147137.3329685,632154,0.05543449521064758
1562147168.6884909,634266,0.13915860652923584
1562147177.2358444,634842,0.23302918672561646
1562147182.946316,635226,0.1100374236702919
1562147190.5570538,635738,0.15993686020374298
1562147238.980745,639002,0.06453927606344223
1562147284.5812397,642074,0.04453973472118378
1562147305.5273998,643482,0.09302061796188354
1562147307.426471,643610,0.11788608878850937
1562147344.4928901,646106,0.052606917917728424
1562147353.998138,646746,0.2297278493642807
1562147362.539197,647322,0.14305178821086884
1562147383.4449785,648730,0.09292995184659958
1562147392.927211,649370,0.17975956201553345
1562147407.1979954,650330,0.11300493031740189
1562147440.4207647,652570,0.07968463003635406
1562147456.572748,653658,0.05285656452178955
1562147465.114257,654234,0.14312636852264404
1562147631.1317437,658053,0.1055278554558754
1562147636.8606017,658437,0.1003168448805809
1562147655.8096995,659717,0.1084757074713707
1562147668.1228542,660549,0.057164862751960754
1562147702.3042605,662853,0.0739441066980362
1562147705.1841636,663045,0.07592441886663437
1562147722.337125,664197,0.17568543553352356
1562147747.0625885,665861,0.130693718791008
1562147815.4677312,670469,0.17970043420791626
1562147824.9471848,671109,0.13855603337287903
1562147853.3967505,673029,0.045461881905794144
1562147863.8335729,673733,0.09087155014276505
1562147871.44375,674245,0.1242688000202179
1562147879.0542164,674757,0.21475428342819214
1562147882.853102,675013,0.30203449726104736
1562147895.2120473,675845,0.09444572031497955
1562147908.5049908,676741,0.25533658266067505
1562147993.0750072,682437,0.08041340112686157
1562148003.5494423,683141,0.17753110826015472
1562148037.7559583,685445,0.17380940914154053
1562148066.2371793,687365,0.1253845989704132
1562148068.134828,687493,0.13627110421657562
1562148106.159984,690053,0.20581139624118805
1562148111.8583162,690437,0.1079881563782692
1562148143.1467946,692549,0.06785175204277039
1562148155.5064073,693381,0.09680652618408203
1562148160.26486,693701,0.16343510150909424
1562148190.6860542,695749,0.024631250649690628
1562148200.1817944,696389,0.12532520294189453
1562148231.5163178,698501,0.10571397095918655
1562148232.4688866,698565,0.04706769809126854
1562148371.205343,700592,0.12644872069358826
1562148386.5214212,701616,0.07325492799282074
1562148388.4220774,701744,0.018480690196156502
1562148404.5690808,702832,0.1457669734954834
1562148420.6963205,703920,0.0644766241312027
1562148422.5910928,704048,0.07036922872066498
1562148444.3740737,705520,0.04131532460451126
1562148446.2709644,705648,0.19404961168766022
1562148469.0741203,707184,0.07671709358692169
1562148470.0292013,707248,0.10759708285331726
1562148511.9323967,710064,0.06665227562189102
1562148512.8842883,710128,0.10030430555343628
1562148537.6063592,711792,0.09310455620288849
1562148578.48393,714544,0.2328559011220932
1562148579.427058,714608,0.19585007429122925
1562148582.2849817,714800,0.02478630468249321
1562148605.089178,716336,0.10462388396263123
1562148607.9463992,716528,0.16437873244285583
1562148630.749715,718064,0.08971422910690308
1562148640.2647417,718704,0.12516644597053528
1562148666.0086367,720432,0.03945942223072052
1562148727.8299923,724592,0.11476585268974304
1562148762.0403576,726896,0.04709096997976303
1562148781.0384164,728176,0.07941428571939468
1562148803.8457851,729712,0.0670580118894577
1562148869.4465697,734128,0.09279688447713852
1562148881.827324,734960,0.08270052820444107
1562148969.228483,740848,0.04966273903846741
1562148971.1197035,740976,0.08843646943569183
1562148973.9685009,741168,0.14796513319015503
1562148983.4654481,741808,0.04612855613231659
1562148993.9095066,742512,0.1861247420310974
1562149136.0608113,744731,0.16253259778022766
1562149150.3886845,745691,0.04088179022073746
1562149152.2986915,745819,0.03771180659532547
1562149161.8011463,746459,0.07803256064653397
1562149195.9346938,748763,0.07415826618671417
1562149249.1839561,752347,0.18506893515586853
1562149277.7431307,754267,0.09171503037214279
1562149299.6571515,755739,0.22681589424610138
1562149362.3828628,759963,0.1805654913187027
1562149366.2114003,760219,0.07874957472085953
1562149402.3486202,762651,0.08499006927013397
1562149420.424669,763867,0.06407888233661652
1562149466.9820335,767003,0.07600045949220657
1562149548.7041378,772507,0.09318175166845322
1562149557.2699926,773083,0.19866953790187836
1562149605.816864,776347,0.11248864233493805
1562149636.2147672,778395,0.1910552978515625
1562149647.612208,779163,0.22386416792869568
1562149712.2201545,783515,0.09245242178440094
1562149729.3868217,784667,0.09540632367134094
1562149730.3320084,784731,0.07882091403007507
1562149746.4729328,785819,0.055982984602451324
1562149751.2262063,786139,0.12958469986915588
1562150352.9260876,787206,0.08900110423564911
1562150418.042965,791558,0.022657230496406555
1562150436.2427695,792774,0.05117972195148468
1562150454.5595717,793990,0.11054131388664246
1562150506.5658243,797382,0.10762754082679749
1562150523.5593226,798470,0.022009780630469322
1562150536.660962,799302,0.11006785929203033
1562150568.815385,801350,0.034560032188892365
1562150584.933804,802374,0.11661306768655777
1562150622.2829204,804742,0.0751422867178917
1562150629.5769622,805190,0.03501278907060623
1562150636.7196498,805638,0.06553811579942703
1562150647.8637245,806342,0.11851216107606888
1562150648.8121507,806406,0.026742564514279366
1562150702.046505,809862,0.0933932512998581
1562150711.905852,810502,0.21154256165027618
1562150718.7709694,810950,0.08895573019981384
1562150719.737518,811014,0.04611917585134506
1562150802.3954668,816454,0.16218064725399017
1562150813.3467295,817158,0.05345393717288971
1562150836.9130712,818694,0.041055865585803986
1562150861.2591317,820294,0.016478557139635086
1562150867.9574451,820742,0.12222366034984589
1562150872.723819,821062,0.07934745401144028
1562150895.6375299,822598,0.04985738545656204
1562150913.3255801,823750,0.11745397001504898
1562150922.1737082,824326,0.04170599579811096
1562150930.757335,824902,0.02300979383289814
1562151005.8487124,829894,0.14426344633102417
1562151141.1266806,830278,0.16422948241233826
1562151169.933738,832177,0.06165604293346405
1562151176.6452456,832625,0.081128790974617
1562151185.2390895,833201,0.10198694467544556
1562151243.460579,837105,0.10623162984848022
1562151247.2677553,837361,0.07757245749235153
1562151252.0490465,837681,0.09150171279907227
1562151274.9561877,839217,0.1351933628320694
1562151285.4417913,839921,0.11823449283838272
1562151289.2475374,840177,0.036070987582206726
1562151314.4181583,841841,0.08992695063352585
1562151315.3718987,841905,0.07422773540019989
1562151326.1227534,842609,0.05851949751377106
1562151376.3476226,845937,0.11472534388303757
1562151437.7366223,850033,0.05340786650776863
1562151439.6502004,850161,0.050004992634058
1562151449.4498386,850801,0.27302196621894836
1562151480.4421268,852785,0.18418262898921967
1562151527.7108219,855793,0.11839815974235535
1562151549.7559948,857265,0.15967459976673126
1562151598.8016262,860465,0.22615763545036316
1562151631.7749171,862641,0.022569894790649414
1562151693.7096927,866609,0.16294682025909424
1562151725.652729,868593,0.08280050754547119
1562151728.685218,868785,0.09413407742977142
1562151788.6606047,872625,0.04132455587387085
1562151923.1978896,873841,0.08554086834192276
1562151935.1258051,874353,0.024524714797735214
1562151976.2518408,877084,0.06142972409725189
1562151980.0574064,877340,0.19586986303329468
1562152001.8518076,878812,0.07144570350646973
1562152004.704055,879004,0.1621416211128235
1562152027.5432932,880540,0.07407703250646591
1562152030.4144487,880732,0.07034861296415329
1562152041.8907173,881500,0.04266940802335739
1562152147.4666224,888604,0.11570200324058533
1562152149.3659523,888732,0.041017066687345505
1562152168.3743284,890012,0.08178693801164627
1562152242.618715,895004,0.13182124495506287
1562152259.7547026,896156,0.0737810879945755
1562152347.194754,902044,0.13547910749912262
1562152376.6571655,904028,0.027632294222712517
1562152401.3750653,905692,0.014727873727679253
1562152441.2724326,908380,0.06191769987344742
1562152458.3974054,909532,0.09042228013277054
1562152463.155746,909852,0.11260422319173813
1562152480.2744784,911004,0.11947507411241531
1562152491.6986363,911772,0.08520807325839996
1562152494.5589466,911964,0.2048860341310501
1562152544.9718604,915356,0.04918866232037544
1562152548.761795,915612,0.06107474863529205
1562152710.2148507,919111,0.07754263281822205
1562152729.3288813,920391,0.031493254005908966
1562152769.2171533,923079,0.1045529916882515
1562152771.1133227,923207,0.07344970107078552
1562152798.6327932,925063,0.035169318318367004
1562152802.4266,925319,0.02589896321296692
1562152805.2783203,925511,0.051004473119974136
1562152811.9369154,925959,0.07632482051849365
1562152821.4387264,926599,0.04922981187701225
1562152860.5262423,929223,0.10153736174106598
1562152880.4919484,930567,0.027007635682821274
1562152882.3911805,930695,0.02687879651784897
1562152886.1899354,930951,0.052198830991983414
1562152945.185135,934919,0.09532348811626434
1562152983.1994917,937479,0.12865537405014038
1562152984.14395,937543,0.060654543340206146
1562152999.3732362,938567,0.1347423493862152
1562153006.0170794,939015,0.04029266536235809
1562153025.97683,940359,0.01859302818775177
1562153053.545366,942215,0.0753922387957573
1562153073.5150657,943559,0.08112776279449463
1562153084.926692,944327,0.09054948389530182
1562153119.1654294,946631,0.05571087822318077
1562153129.606833,947335,0.06841368228197098
1562153161.9173365,949511,0.01385166123509407
1562153224.6544783,953735,0.06182610243558884
1562153228.4594703,953991,0.05830509215593338
1562153284.5211143,957767,0.013863150961697102
1562153296.8847723,958599,0.041242606937885284
1562153319.7128825,960135,0.043423980474472046
1562153322.576677,960327,0.09391049295663834
1562153708.4297552,964679,0.09076443314552307
1562153711.2931678,964871,0.04342179000377655
1562153723.7327123,965703,0.04062574356794357
1562153766.5684974,968583,0.010422497987747192
1562153771.3086517,968903,0.058378420770168304
1562153773.2054129,969031,0.03692563623189926
1562153776.0389209,969223,0.05349622666835785
1562153785.519089,969863,0.060302577912807465
1562153787.427068,969991,0.1514546275138855
1562153843.5779269,973767,0.07140364497900009
1562153849.2918773,974151,0.0041346438229084015
1562153850.2471242,974215,0.08597692847251892
1562153860.7135997,974919,0.07088691741228104
1562153901.6257486,977671,0.03856230527162552
1562153904.4808497,977863,0.07076512277126312
1562153949.1473389,980871,0.03493471443653107
1562153951.0417383,980999,0.06406058371067047
1562153998.5590203,984199,0.039744146168231964
1562154007.1260633,984775,0.04314086586236954
1562154008.0780861,984839,0.020946765318512917
1562154014.7636847,985287,0.07652444392442703
1562154028.0907633,986183,0.025915352627635002
1562154066.177898,988743,0.09359129518270493
1562154083.3028336,989895,0.15113118290901184
1562154089.9573085,990343,0.17309123277664185
1562154102.3103435,991175,0.04771335422992706
1562154121.3394916,992455,0.04760810732841492
1562154133.685909,993287,0.039607662707567215
1562154140.3434892,993735,0.08810566365718842
1562154162.1934876,995207,0.10079650580883026
1562154163.1488934,995271,0.046718016266822815
1562154166.947303,995527,0.07106046378612518
1562154190.7150292,997127,0.0750989243388176
1562154217.3684537,998919,0.15519388020038605
1562154223.069126,999303,0.04177713394165039
1562154226.880306,999559,0.12699435651302338
1562154239.2235653,1000391,0.008991150185465813
1562154241.1253786,1000519,0.3086353540420532
1562154272.4760492,1002631,0.04298512637615204
1562154282.938857,1003335,0.045246027410030365
1562154438.2572856,1005874,0.08717252314090729
1562154464.3491173,1007602,0.022366661578416824
1562154489.9703991,1009330,0.030286703258752823
1562154490.9119763,1009394,0.04221970587968826
1562154518.3635721,1011250,0.045588985085487366
1562154566.9106493,1014514,0.06590313464403152
1562154593.542445,1016306,0.02881082519888878
1562154620.1359258,1018098,0.06294475495815277
1562154630.590108,1018802,0.03281804174184799
1562154658.1221044,1020658,0.10726369917392731
1562154659.0744555,1020722,0.11644933372735977
1562154698.0352864,1023346,0.10437429696321487
1562154744.6373007,1026482,0.0960630252957344
1562154772.261681,1028338,0.02254418097436428
1562154869.2302413,1034866,0.09159199893474579
1562154870.175965,1034930,0.041474342346191406
1562154871.1298516,1034994,0.06797895580530167
1562154875.8766236,1035314,0.05782350152730942
1562154886.3276803,1036018,0.1280537098646164
1562154901.5393615,1037042,0.01670251414179802
1562154910.0972476,1037618,0.17135940492153168
1562154912.0024126,1037746,0.027533674612641335
1562154935.8026388,1039346,0.023719249293208122
1562154968.1426256,1041522,0.08708512783050537
1562155011.9103518,1044466,0.04117656871676445
1562155057.6564808,1047538,0.14755187928676605
1562155198.2426355,1049629,0.054362718015909195
1562155201.1172254,1049821,0.0544297881424427
1562155202.0772603,1049885,0.028804833069443703
1562155218.375241,1050973,0.09310583770275116
1562155229.8079066,1051741,0.13994619250297546
1562155250.6816893,1053149,0.016069523990154266
1562155269.6013741,1054429,0.10306525230407715
1562155284.7966237,1055453,0.019102640450000763
1562155308.6117477,1057053,0.0780993327498436
1562155373.3700647,1061405,0.05331246182322502
1562155395.2684355,1062877,0.1283046305179596
1562155397.1651738,1063005,0.036203861236572266
1562155413.341674,1064093,0.06971613317728043
1562155513.2177029,1070813,0.10653509944677353
1562155545.5713856,1072989,0.01730579510331154
1562155555.0861955,1073629,0.03262723609805107
1562155606.4400272,1077085,0.02427036687731743
1562155611.193279,1077405,0.020946692675352097
1562155651.220656,1080093,0.09849996864795685
1562155657.8977146,1080541,0.01948454976081848
1562155683.6771522,1082269,0.05168921500444412
1562155684.6249008,1082333,0.04254143312573433
1562155720.78894,1084765,0.04232163727283478
1562155767.4677868,1087901,0.13480724394321442
1562155805.5487437,1090461,0.02646578848361969
1562155807.4487433,1090589,0.067143514752388
1562155967.3697045,1093576,0.06257788836956024
1562155975.0555177,1094088,0.11397519707679749
1562156085.526304,1101512,0.032565876841545105
1562156099.8514633,1102472,0.05987679585814476
1562156103.6666934,1102728,0.03192386031150818
1562156117.0303097,1103624,0.03637436032295227
1562156136.1102386,1104904,0.02203013002872467
1562156200.9259355,1109256,0.04348653182387352
1562156203.7798157,1109448,0.02000109851360321
1562156223.7822318,1110792,0.08391308784484863
1562156237.11721,1111688,0.017057714983820915
1562156239.9814568,1111880,0.06910377740859985
1562156248.5530906,1112456,0.008966980502009392
1562156271.4252498,1113992,0.07965287566184998
1562156281.9210966,1114696,0.1356520652770996
1562156295.2644143,1115592,0.11061155796051025
1562156299.0834575,1115848,0.023526858538389206
1562156317.1827064,1117064,0.06347672641277313
1562156347.7086794,1119112,0.028359632939100266
1562156384.8657203,1121608,0.054115064442157745
1562156390.5950189,1121992,0.03994561359286308
1562156398.226751,1122504,0.08555422723293304
1562156441.0887482,1125384,0.040354061871767044
1562156473.4954722,1127560,0.07135221362113953
